mun_code,mun_name,year,mean_age,pct_under18,pct_over65,mean_hh_size,pct_single_hh,population,pct_spanish
12130,Villahermosa del Río,2018,51.2,8,29.4,2.2,38,436,92.2
12130,Villahermosa del Río,2017,51.5,7,29.5,2.1,39.3,413,93.3
12130,Villahermosa del Río,2016,50.8,7,28.4,2.2,38.6,426,92.5
12130,Villahermosa del Río,2015,50.2,8.1,28.3,2.2,38.9,434,91.4
12131,Villamalur,2022,54.1,3.2,40,1.8,58.5,95,100
12131,Villamalur,2021,54.9,3.5,43.5,1.7,63.3,85,100
12131,Villamalur,2020,54.7,4.1,39.8,1.8,57.4,98,98.9
12131,Villamalur,2019,53.4,3.9,34.3,1.8,48,131,99
12131,Villamalur,2018,NA,NA,NA,NA,NA,NA,NA
12131,Villamalur,2017,NA,NA,NA,NA,NA,NA,NA
12131,Villamalur,2016,NA,NA,NA,NA,NA,NA,NA
12131,Villamalur,2015,NA,NA,NA,NA,NA,NA,NA
12132,Vilanova d'Alcolea,2022,50.5,10,30.1,2.1,39.6,588,91.2
12132,Vilanova d'Alcolea,2021,50.2,10,29.6,2.1,41.5,571,92.1
12132,Vilanova d'Alcolea,2020,50.2,9.3,28.5,2.2,39,579,92.9
12132,Vilanova d'Alcolea,2019,49.6,9.5,27.8,2.2,36.7,569,91.7
12132,Vilanova d'Alcolea,2018,49.4,9.9,28.4,2.2,36.3,584,91.4
12132,Vilanova d'Alcolea,2017,49.5,10.1,28.7,2.2,38.3,574,90.8
12132,Vilanova d'Alcolea,2016,49.1,11,28.2,2.2,38.6,582,89.3
12132,Vilanova d'Alcolea,2015,49,10.3,28.5,2.2,39.5,593,89.1
12133,Villanueva de Viver,2022,53.7,2.9,31.4,1.8,64.4,105,89.5
12133,Villanueva de Viver,2021,54.5,3.4,37.1,1.6,64.8,89,98.9
12133,Villanueva de Viver,2020,57.9,1.2,43.2,1.5,64.8,81,98.8
12133,Villanueva de Viver,2019,NA,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,2018,NA,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,2017,NA,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,2016,NA,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,2015,NA,NA,NA,NA,NA,NA,NA
12134,Vilar de Canes,2022,47,10.7,27,2.5,32.3,159,95.6
12134,Vilar de Canes,2021,46.6,12.4,25.9,2.3,38.4,170,91.8
12134,Vilar de Canes,2020,47.9,13.2,29.3,2.4,31.9,174,90.8
12134,Vilar de Canes,2019,49.1,15.4,32.5,2.4,31.4,169,94.7
12134,Vilar de Canes,2018,49.1,16,32,2.5,29,169,95.3
12134,Vilar de Canes,2017,47.9,17.4,30.8,2.5,28.6,172,95.9
12134,Vilar de Canes,2016,47.8,17.6,32.4,2.5,26.8,176,94.4
12134,Vilar de Canes,2015,48.2,19,34.1,2.5,26.8,179,95.5
12135,Vila-real,2022,41.8,18.9,17,2.6,25.6,50777,86.3
12135,Vila-real,2021,41.6,19,16.7,2.6,25.4,50044,86.8
12135,Vila-real,2020,41.3,19.3,16.4,2.6,25.4,49959,87.3
12135,Vila-real,2019,41,19.6,16.1,2.6,25.3,49938,87.3
12135,Vila-real,2018,40.8,19.7,16,2.6,25.4,49480,87.7
12135,Vila-real,2017,40.5,20.1,15.8,2.6,25,49390,88.2
12135,Vila-real,2016,40.3,20.2,15.6,2.6,24.4,49129,88.5
12135,Vila-real,2015,40,20.2,15.4,2.6,24.3,49013,88.2
12136,"Vilavella, la",2022,46.2,14.8,24.4,2.5,28.6,3084,98.3
12136,"Vilavella, la",2021,45.9,15.1,24.3,2.5,27.3,3087,98.7
12136,"Vilavella, la",2020,45.8,15.6,24.4,2.5,26.8,3110,98.8
12136,"Vilavella, la",2019,45.7,16.1,24.6,2.5,26.9,3128,98.6
12136,"Vilavella, la",2018,45.3,16,24.6,2.6,27.6,3160,98.1
12136,"Vilavella, la",2017,44.6,16.9,23.9,2.6,25.8,3225,97.8
12136,"Vilavella, la",2016,44.3,17.1,23.7,2.6,25.8,3211,98
12136,"Vilavella, la",2015,43.9,17.2,23.3,2.6,26,3241,97.9
12137,Villores,2022,48.7,5.6,25.9,1.6,57.6,54,98.2
12137,Villores,2021,48.8,3.8,28.3,1.7,53.1,53,98.1
12137,Villores,2020,52,4.4,34.8,1.6,57.1,46,97.8
12137,Villores,2019,NA,NA,NA,NA,NA,NA,NA
12137,Villores,2018,NA,NA,NA,NA,NA,NA,NA
12137,Villores,2017,NA,NA,NA,NA,NA,NA,NA
12137,Villores,2016,NA,NA,NA,NA,NA,NA,NA
12137,Villores,2015,NA,NA,NA,NA,NA,NA,NA
12138,Vinaròs,2022,43.6,17.4,20.3,2.4,30.7,29276,79.7
12138,Vinaròs,2021,43.5,17.4,19.9,2.4,30.5,28831,80.3
12138,Vinaròs,2020,43.2,17.5,19.4,2.5,29.6,28696,80.9
12138,Vinaròs,2019,42.8,18.1,18.9,2.5,28.8,28571,80.7
12138,Vinaròs,2018,42.4,18.4,18.6,2.5,28.6,28468,81.2
12138,Vinaròs,2017,42.2,18.5,18.2,2.5,28,28191,81.8
12138,Vinaròs,2016,41.9,18.6,17.8,2.5,27.4,27994,82.3
12138,Vinaròs,2015,41.5,18.8,17.7,2.5,27.8,28027,82.2
12139,Vistabella del Maestrat,2022,50.6,10.3,30.9,1.9,49,369,91.6
12139,Vistabella del Maestrat,2021,52.4,8.1,33.1,1.9,51.7,335,94
12139,Vistabella del Maestrat,2020,52.6,8.5,33.2,1.9,50,340,94.4
12139,Vistabella del Maestrat,2019,54.3,6.9,36.9,1.9,48,333,95.2
12139,Vistabella del Maestrat,2018,53.5,7.1,35.4,1.9,47.6,339,95.3
12139,Vistabella del Maestrat,2017,53.8,5.8,36.4,1.9,47.9,343,94.4
12139,Vistabella del Maestrat,2016,53.5,6.8,36,1.9,46.6,353,94
12139,Vistabella del Maestrat,2015,53.4,7.7,36.8,1.9,46.7,364,93.4
12140,Viver,2022,46.1,15.4,23.8,2.2,37.3,1654,83.4
12140,Viver,2021,46.3,15.4,24.8,2.2,36,1659,83.5
12140,Viver,2020,46.4,15.1,25.3,2.2,37.3,1639,83.8
12140,Viver,2019,46.7,15,25.7,2.2,38.3,1555,84.6
12140,Viver,2018,46.5,14.7,25.7,2.3,37,1536,85.6
12140,Viver,2017,46.5,14.6,25.6,2.3,35.7,1535,86.7
12140,Viver,2016,46.3,14,24.9,2.3,34.9,1505,87.1
12140,Viver,2015,46,14.5,24.3,2.3,35.9,1537,86.1
12141,Zorita del Maestrazgo,2022,53.6,9.4,32.1,2.3,40.4,106,96.2
12141,Zorita del Maestrazgo,2021,52.2,9.4,32.7,2.1,44.2,107,94.4
12141,Zorita del Maestrazgo,2020,48.9,12.9,28.5,2.2,40.4,116,89.7
12141,Zorita del Maestrazgo,2019,49.3,13.5,30.6,2.3,36.7,131,91.9
12141,Zorita del Maestrazgo,2018,48.2,13.2,29,2.3,32.7,128,91.2
12141,Zorita del Maestrazgo,2017,49.9,11.6,32.1,2.2,36,129,98.2
12141,Zorita del Maestrazgo,2016,49.6,11.9,32.2,2.4,30,129,97.5
12141,Zorita del Maestrazgo,2015,49.3,13.7,33.9,2.3,28.3,128,96
12142,Zucaina,2022,51.4,8.6,35.1,2,48.9,174,92
12142,Zucaina,2021,52,8.6,33.9,2,48.8,174,91.4
12142,Zucaina,2020,51.8,8.6,33.9,2.1,46.4,174,89.7
12142,Zucaina,2019,54.3,8,35.2,2,48,162,92.6
12142,Zucaina,2018,52.7,9.8,34.7,2,47.6,173,91.2
12142,Zucaina,2017,52.7,9.3,34.3,2,47.9,172,90.7
12142,Zucaina,2016,53,9.6,36.4,2,46.2,187,89.4
12142,Zucaina,2015,52.2,10,34.2,2.1,39.1,190,92.1
12901,"Alqueries, les/Alquerías del Niño Perdido",2022,43.2,18.9,19.7,2.5,26.4,4515,92.3
12901,"Alqueries, les/Alquerías del Niño Perdido",2021,42.9,18.8,19.8,2.6,25.5,4520,91.9
12901,"Alqueries, les/Alquerías del Niño Perdido",2020,42.8,18.6,19.9,2.6,25.9,4493,92.1
12901,"Alqueries, les/Alquerías del Niño Perdido",2019,42.6,19,19.8,2.6,26.4,4427,92.4
12901,"Alqueries, les/Alquerías del Niño Perdido",2018,42.3,19.2,19.5,2.6,26.3,4422,92.6
12901,"Alqueries, les/Alquerías del Niño Perdido",2017,41.9,19.3,19.2,2.6,25.4,4446,92.3
12901,"Alqueries, les/Alquerías del Niño Perdido",2016,41.8,19,18.9,2.5,24.5,4421,92.3
12901,"Alqueries, les/Alquerías del Niño Perdido",2015,41.7,18.8,18.3,2.5,24.3,4455,91.7
12902,Sant Joan de Moró,2022,40.1,20.8,14.2,2.4,31.4,3507,88.1
12902,Sant Joan de Moró,2021,39.9,21.2,14.5,2.5,29.8,3388,88.7
12902,Sant Joan de Moró,2020,39.7,21.4,14.6,2.5,30,3297,89
12902,Sant Joan de Moró,2019,39.6,21.1,14.7,2.5,29.3,3216,88.7
12902,Sant Joan de Moró,2018,39.2,21.2,14,2.5,29.5,3171,89.7
12902,Sant Joan de Moró,2017,39,21.3,14,2.5,30.8,3102,88.6
12902,Sant Joan de Moró,2016,38.6,21.6,13.7,2.5,29.3,3087,88.3
12902,Sant Joan de Moró,2015,38.6,20.7,13.7,2.5,30.3,3032,87.6
13001,Abenójar,2022,50,12,30.7,2.4,29.6,1331,96
13001,Abenójar,2021,50,11.3,29.3,2.4,30.4,1316,96.8
13001,Abenójar,2020,49.8,11.3,28.6,2.4,33.3,1329,96.4
13001,Abenójar,2019,49.9,10.9,28.7,2.4,32.6,1344,96.5
13001,Abenójar,2018,49.7,11.1,29.1,2.4,30.8,1366,96.2
13001,Abenójar,2017,49.7,10.5,29.5,2.5,31.2,1385,96.6
13001,Abenójar,2016,48.9,11.5,28.8,2.5,31.5,1430,96.9
13001,Abenójar,2015,48.5,12.1,28.7,2.5,31.7,1452,97
13002,Agudo,2022,49,13.6,30,2.2,36.3,1581,96.2
13002,Agudo,2021,49,13.4,30.1,2.2,35.2,1586,97
13002,Agudo,2020,49.4,13,30.9,2.2,35.7,1613,96.7
13002,Agudo,2019,50,12.5,32.4,2.2,34.7,1630,97.2
13002,Agudo,2018,50,12.6,32.5,2.3,33.9,1626,97.1
13002,Agudo,2017,49.8,12.3,32.6,2.3,33.9,1655,97.3
13002,Agudo,2016,49.5,12.5,32,2.3,34.1,1707,97.6
13002,Agudo,2015,49.4,12.4,32,2.3,34.4,1743,97.7
13003,Alamillo,2022,55,7,39.9,1.9,44.7,469,97
13003,Alamillo,2021,55.2,6.9,39.9,1.9,46.7,464,98.3
13003,Alamillo,2020,55.1,7.6,40.6,2,43.9,471,98.9
13003,Alamillo,2019,55.1,6.9,39.3,2,43.3,476,99.2
13003,Alamillo,2018,54.9,7,39.3,2,43,486,99.2
13003,Alamillo,2017,53.8,7.3,37.1,2,43,507,99.2
13003,Alamillo,2016,53.7,7.1,37.9,2,43.1,520,99.2
13003,Alamillo,2015,53.9,7.4,38.2,2,39.9,529,98.3
13004,Albaladejo,2022,52.4,8.6,33.7,2,42.2,1054,95.9
13004,Albaladejo,2021,51.9,9.2,33.2,2,41.4,1080,96.7
13004,Albaladejo,2020,51.9,8.8,32.2,2,42.2,1099,96.5
13004,Albaladejo,2019,51.6,9.2,32,2,41.2,1106,95.5
13004,Albaladejo,2018,51,9.3,31.9,2.1,40.4,1159,94.9
13004,Albaladejo,2017,50.9,8.5,31.4,2.1,39.8,1183,94.9
13004,Albaladejo,2016,50.1,9.6,30.9,2.1,36.9,1195,95.2
13004,Albaladejo,2015,49.3,10.5,29.9,2.2,39.7,1226,93.6
13005,Alcázar de San Juan,2022,42.9,17.8,18.2,2.5,29.2,30593,92
13005,Alcázar de San Juan,2021,42.7,18,18.1,2.5,28.8,30185,92.4
13005,Alcázar de San Juan,2020,42.4,18.4,17.7,2.6,28.5,30265,92.5
13005,Alcázar de San Juan,2019,42.1,18.6,17.8,2.6,27.7,30415,92.3
13005,Alcázar de San Juan,2018,41.8,18.8,17.5,2.6,27.4,30324,92.7
13005,Alcázar de San Juan,2017,41.5,19.1,17.3,2.6,27.5,30414,92.9
13005,Alcázar de San Juan,2016,41.2,19.2,17.1,2.6,26.4,30596,92.8
13005,Alcázar de San Juan,2015,40.9,19.2,17,2.6,27.5,30710,92.7
13006,Alcoba,2022,51.3,8.6,30.4,2.1,39,569,96.3
13006,Alcoba,2021,51.3,7.4,29.2,2.1,38.6,555,96.8
13006,Alcoba,2020,51.4,7.3,29.4,2.1,37.6,561,96.5
13006,Alcoba,2019,51.4,6.6,29.4,2.1,37.6,561,96.7
13006,Alcoba,2018,50.1,8.5,28.7,2.2,35.9,610,95
13006,Alcoba,2017,50.2,7.8,28.9,2.2,34.8,630,96
13006,Alcoba,2016,50.4,8.2,28.6,2.2,35.1,636,96.4
13006,Alcoba,2015,49.4,8.5,27.4,2.2,35.6,634,96.1
13007,Alcolea de Calatrava,2022,47.9,11.2,24.9,2.4,30.9,1383,97.7
13007,Alcolea de Calatrava,2021,48.2,11,25.3,2.4,32,1370,98.5
13007,Alcolea de Calatrava,2020,47.9,11.2,24.8,2.4,32.7,1361,98.5
13007,Alcolea de Calatrava,2019,47.8,12.2,25.5,2.4,32.6,1386,98.9
13007,Alcolea de Calatrava,2018,47.8,12,26.3,2.4,31.3,1412,98.7
13007,Alcolea de Calatrava,2017,47,12.5,25.8,2.5,29.6,1455,98.5
13007,Alcolea de Calatrava,2016,46.9,12.7,25.9,2.5,29.8,1466,98.6
13007,Alcolea de Calatrava,2015,47.4,11,26.1,2.4,30,1449,98.5
13008,Alcubillas,2022,53.5,6.7,33.9,2.1,37.9,445,95.7
13008,Alcubillas,2021,53,7.1,33.3,2.2,37.8,453,97.6
13008,Alcubillas,2020,51.5,9.5,32.8,2.3,35.9,472,97
13008,Alcubillas,2019,53.5,6.8,35.1,2.2,35.3,459,96.8
13008,Alcubillas,2018,53.5,6.7,35.7,2.3,34.6,476,96.9
13008,Alcubillas,2017,53.3,7,35.1,2.3,35.8,484,97.1
13008,Alcubillas,2016,52.9,6.9,33.7,2.3,31.5,492,96.4
13008,Alcubillas,2015,52.7,7.6,33.9,2.4,33.8,510,94.9
13009,Aldea del Rey,2022,50.4,10.6,30,2.2,37.8,1555,93.4
13009,Aldea del Rey,2021,49.8,10.9,29.4,2.2,35.9,1572,93.1
13009,Aldea del Rey,2020,49.2,11.1,29.2,2.3,35.5,1603,93.7
13009,Aldea del Rey,2019,49.4,11.3,29.1,2.3,33.9,1611,94.2
13009,Aldea del Rey,2018,49.3,11.1,29.6,2.3,34.1,1636,94.4
13009,Aldea del Rey,2017,49,11.3,29.9,2.3,33,1654,95.2
13009,Aldea del Rey,2016,48.3,11.7,28.6,2.3,34,1698,94.8
13009,Aldea del Rey,2015,47.6,11.6,27.6,2.3,35,1721,94.4
13010,Alhambra,2022,48.6,11.4,26.6,2.2,35.3,967,98.7
13010,Alhambra,2021,48.1,10.6,25.4,2.3,32.9,980,99
13010,Alhambra,2020,48.2,10.3,25.2,2.3,32.2,977,99
13010,Alhambra,2019,47.5,11,24.1,2.4,32.1,1003,98.6
13010,Alhambra,2018,47.4,11,24.6,2.4,32.3,1002,98.8
13010,Alhambra,2017,47.1,11.2,24.3,2.4,30.9,989,98.7
13010,Alhambra,2016,46.6,11.4,24.4,2.4,30.6,996,99.1
13010,Alhambra,2015,46.2,12.3,24.7,2.5,30.8,1009,99.1
13011,Almadén,2022,48.5,12.6,26.9,2.3,34.5,4946,96.6
13011,Almadén,2021,48.1,12.9,26.2,2.3,34.1,5042,96.6
13011,Almadén,2020,47.8,13.3,26.2,2.3,33.5,5080,97.1
13011,Almadén,2019,47.8,13.5,26.6,2.3,32.4,5180,97.6
13011,Almadén,2018,47.4,13.8,26.2,2.3,32.3,5286,98
13011,Almadén,2017,47.1,14,26.6,2.4,32.1,5425,98
13011,Almadén,2016,46.9,14,26.7,2.4,31.1,5504,98.7
13011,Almadén,2015,46.7,13.8,27.2,2.4,31.8,5606,98.3
13012,Almadenejos,2022,51.6,9.8,32.3,2,42.4,399,96.7
13012,Almadenejos,2021,51.8,10.6,32.8,2,43.7,397,99
13012,Almadenejos,2020,51.5,11.2,31,2.1,41.8,403,98.5
13012,Almadenejos,2019,51.2,11,31.3,2.1,40.8,409,98.3
13012,Almadenejos,2018,50.6,11,30.9,2.1,43.1,418,98.3
13012,Almadenejos,2017,50.2,11,30.7,2.1,39.1,420,99
13012,Almadenejos,2016,50.6,11.7,31.5,2.2,37.1,444,99.3
13012,Almadenejos,2015,49,12.8,29.8,2.2,38.1,460,98.7
13013,Almagro,2022,43,17.1,18.8,2.6,27.4,8951,94.5
13013,Almagro,2021,42.7,17.5,18.7,2.6,26.8,8890,95.4
13013,Almagro,2020,42.5,17.7,18.4,2.6,26.2,8859,95.3
13013,Almagro,2019,42.4,17.8,18.2,2.6,25.9,8870,95.5
13013,Almagro,2018,42.1,18,18.1,2.7,25.6,8878,96
13013,Almagro,2017,41.7,18.4,17.6,2.7,25.5,8911,95.9
13013,Almagro,2016,41.4,18.6,17.7,2.7,24.6,8935,95.8
13013,Almagro,2015,41.1,18.5,17.7,2.7,25.3,8948,95.7
13014,Almedina,2022,52.5,7.4,31.6,2.2,34.1,485,97.7
13014,Almedina,2021,52.5,7.6,31.4,2.3,32.9,488,98
13014,Almedina,2020,52.1,7.7,30.9,2.3,32.3,495,96.8
13014,Almedina,2019,52.3,7.3,31.4,2.3,31.1,504,97.4
13014,Almedina,2018,51.8,8.1,32.2,2.3,32.6,519,98.1
13014,Almedina,2017,50.5,9.9,29.8,2.3,33.9,537,97
13014,Almedina,2016,50.6,10.8,30,2.3,33.6,557,96.5
13014,Almedina,2015,50.3,10.8,30.4,2.3,33.5,556,97.5
13015,Almodóvar del Campo,2022,50.1,12,30.7,2.4,30.7,5787,97.9
13015,Almodóvar del Campo,2021,50,11.8,30.5,2.4,30.1,5872,98
13015,Almodóvar del Campo,2020,49.7,12.1,30.1,2.4,30.5,5942,98.1
13015,Almodóvar del Campo,2019,49.4,12.3,29.8,2.4,29.4,5983,98
13015,Almodóvar del Campo,2018,49,12.5,29.3,2.4,28.9,6028,98.3
13015,Almodóvar del Campo,2017,48.7,12.8,28.8,2.5,28.3,6136,98.1
13015,Almodóvar del Campo,2016,48.2,12.9,27.9,2.5,27.7,6255,98.1
13015,Almodóvar del Campo,2015,47.9,13,27.7,2.5,27.4,6351,97.9
13016,Almuradiel,2022,47.1,13,23.7,2.2,36.1,700,95.6
13016,Almuradiel,2021,47,12.5,22.4,2.2,36.3,691,96.4
13016,Almuradiel,2020,46.2,12.3,21,2.2,37,716,95.9
13016,Almuradiel,2019,45.6,12.5,19.9,2.2,37.4,710,96.6
13016,Almuradiel,2018,45.3,12.6,19.3,2.2,35.1,721,97
13016,Almuradiel,2017,44.9,12.2,18.3,2.3,34.6,743,96.5
13016,Almuradiel,2016,44.2,12.9,18,2.3,33,766,96.2
13016,Almuradiel,2015,43.3,14.4,17.3,2.3,37,779,95.9
13017,Anchuras,2022,55,11.6,40.1,1.9,48.6,267,87.3
13017,Anchuras,2021,55.2,11.7,41,1.9,47.1,266,86.8
13017,Anchuras,2020,53.8,12.5,39.4,1.9,46.9,279,85.8
13017,Anchuras,2019,55.2,10.5,39.9,1.9,48,296,86.1
13017,Anchuras,2018,52.3,14.2,37.3,2.1,41.4,330,82
13017,Anchuras,2017,52.9,12.3,38.6,2.1,41.9,332,83.8
13017,Anchuras,2016,52.7,11.7,38.3,2.1,41.9,326,84.5
13017,Anchuras,2015,52.8,11.1,38,2.1,42.5,334,84.6
13018,Arenas de San Juan,2022,44.7,18.1,22.6,2.4,30.7,1022,91.3
13018,Arenas de San Juan,2021,44.4,17.9,22.2,2.4,30.1,1029,91.4
13018,Arenas de San Juan,2020,44.1,18,21.8,2.4,30.8,1024,91.5
13018,Arenas de San Juan,2019,43.4,18.5,21.6,2.4,30.1,1010,92.5
13018,Arenas de San Juan,2018,43.4,18.4,21.7,2.4,29,1010,91.8
13018,Arenas de San Juan,2017,43,17.9,21.1,2.5,27.2,1042,91.5
13018,Arenas de San Juan,2016,42.7,17.6,21.4,2.6,27.6,1070,92
13018,Arenas de San Juan,2015,43.3,16.1,21.5,2.5,26.7,1031,91.5
13019,Argamasilla de Alba,2022,43.5,16.1,19.1,2.5,29.3,6669,86.7
13019,Argamasilla de Alba,2021,43.1,16.4,18.6,2.5,28.7,6702,85.7
13019,Argamasilla de Alba,2020,43,16.2,18.5,2.5,28.8,6684,86.5
13019,Argamasilla de Alba,2019,42.8,16.7,18.4,2.6,28.2,6804,86.4
13019,Argamasilla de Alba,2018,42.6,17.2,18.3,2.5,27.8,6770,88.4
13019,Argamasilla de Alba,2017,42.1,17.3,17.8,2.6,27.3,6840,88.4
13019,Argamasilla de Alba,2016,42,17.3,18,2.6,26,6892,89.1
13019,Argamasilla de Alba,2015,41.7,17.3,18,2.6,25.2,6919,89.1
13020,Argamasilla de Calatrava,2022,44.9,17.4,22.3,2.4,31.5,5806,97.6
13020,Argamasilla de Calatrava,2021,44.5,17.8,21.6,2.4,29.7,5849,97.6
13020,Argamasilla de Calatrava,2020,44.3,17.9,21.5,2.4,29.3,5844,97.6
13020,Argamasilla de Calatrava,2019,44.1,18.1,21.6,2.4,29.1,5845,97.4
13020,Argamasilla de Calatrava,2018,43.5,18.3,21.1,2.4,29,5949,97.2
13020,Argamasilla de Calatrava,2017,43.3,18.1,20.5,2.4,28.7,5922,97.2
13020,Argamasilla de Calatrava,2016,43,17.9,20.1,2.5,28,5923,97.2
13020,Argamasilla de Calatrava,2015,42.7,17.7,19.8,2.5,27.2,5993,97
13021,Arroba de los Montes,2022,56.5,5.1,40.4,2.1,37.8,416,98.3
13021,Arroba de los Montes,2021,56.1,5,40,2.1,37.8,403,98.3
13021,Arroba de los Montes,2020,55.9,5.1,39.3,2.2,39,410,98.8
13021,Arroba de los Montes,2019,55.9,5.2,39.9,2.1,40,421,98.8
13021,Arroba de los Montes,2018,54.5,6.5,36.6,2.2,37.1,445,99.1
13021,Arroba de los Montes,2017,54.4,6.9,37.4,2.2,36.3,452,98.4
13021,Arroba de los Montes,2016,54,6.6,36.6,2.2,36.8,453,98.7
13021,Arroba de los Montes,2015,53.5,6.6,35.9,2.3,36.1,468,98.7
13022,Ballesteros de Calatrava,2022,52.3,7.3,34.2,2.1,46.1,371,99.2
13022,Ballesteros de Calatrava,2021,52.1,8.2,34,2.1,45.8,365,99.5
13022,Ballesteros de Calatrava,2020,50.9,10.2,31.6,2.2,44.8,373,99.5
13022,Ballesteros de Calatrava,2019,52.4,8.2,33.8,2.2,43.7,376,98.9
13022,Ballesteros de Calatrava,2018,51.5,10.2,32.6,2.2,38.5,374,98.9
13022,Ballesteros de Calatrava,2017,51,10.6,32.1,2.3,38.8,386,99
13022,Ballesteros de Calatrava,2016,51.8,8.6,32.2,2.2,41.7,382,99
13022,Ballesteros de Calatrava,2015,51.2,9.3,31.9,2.2,38.7,389,98.5
13023,Bolaños de Calatrava,2022,42.2,17.2,17.8,2.9,21,11882,88.3
13023,Bolaños de Calatrava,2021,42,17.3,17.5,2.9,21,11818,89.1
13023,Bolaños de Calatrava,2020,41.7,17.2,17.5,2.9,20.9,11932,89.4
13023,Bolaños de Calatrava,2019,41.5,17.5,17.6,2.9,21.2,11938,90
13023,Bolaños de Calatrava,2018,41.3,18,17.5,2.9,21.1,11895,91
13023,Bolaños de Calatrava,2017,41.1,18.1,17.6,2.9,21,11840,91.9
13023,Bolaños de Calatrava,2016,40.9,18.3,17.6,2.9,20.1,11838,92.5
13023,Bolaños de Calatrava,2015,40.6,18.1,17.5,2.9,20,11904,91.4
13024,Brazatortas,2022,49.6,11.7,30.2,2,43.1,1005,98.1
13024,Brazatortas,2021,49.5,11.8,30,2.1,41.6,1001,98.2
13024,Brazatortas,2020,49.8,11.4,29.7,2,44,997,98.4
13024,Brazatortas,2019,50.5,11,31.2,2,43.1,995,98.5
13024,Brazatortas,2018,50,10.9,30.1,2.1,43.2,1005,98.8
13024,Brazatortas,2017,49.7,10.9,29.6,2.1,40.7,999,98.9
13024,Brazatortas,2016,49.5,11.3,29.4,2.2,39.5,1022,99
13024,Brazatortas,2015,48.9,11.4,28.7,2.2,37.2,1031,98.1
13025,Cabezarados,2022,51.6,11,32.5,2.3,33.8,308,97.4
13025,Cabezarados,2021,51.8,11.1,31.4,2.4,30.2,306,97.7
13025,Cabezarados,2020,51.9,9.4,31,2.5,28,310,95.4
13025,Cabezarados,2019,51.3,11,32.1,2.6,29.3,318,94.9
13025,Cabezarados,2018,50.1,11.2,29.3,2.6,31,331,95.7
13025,Cabezarados,2017,51.1,9.7,30.2,2.5,33.9,318,97.1
13025,Cabezarados,2016,50.3,11.6,30.8,2.5,33.8,328,96.6
13025,Cabezarados,2015,50.9,10.5,32.1,2.5,34.1,333,97.2
13026,Cabezarrubias del Puerto,2022,54,9.7,35.8,2.2,40.2,497,95.4
13026,Cabezarrubias del Puerto,2021,53.6,10.1,35.7,2.2,42.5,484,95
13026,Cabezarrubias del Puerto,2020,54.3,9.9,36.4,2.1,42.4,464,96.1
13026,Cabezarrubias del Puerto,2019,53.9,11,36.3,2.2,42.2,474,95.6
13026,Cabezarrubias del Puerto,2018,53.5,11.3,36.1,2.2,39.6,479,95.6
13026,Cabezarrubias del Puerto,2017,53.6,11.1,37.7,2.2,38.4,486,96.7
13026,Cabezarrubias del Puerto,2016,52.9,11.5,36.8,2.2,36.4,494,98.2
13026,Cabezarrubias del Puerto,2015,52.5,11,37.5,2.2,38.3,507,97.8
13027,Calzada de Calatrava,2022,47.5,13.9,25.6,2.3,34.4,3783,94.5
13027,Calzada de Calatrava,2021,47.8,13.1,26,2.3,35.2,3711,95.7
13027,Calzada de Calatrava,2020,48.2,12.9,26.5,2.3,34.6,3626,96.7
13027,Calzada de Calatrava,2019,48.1,12.9,26.8,2.3,34.6,3626,96.5
13027,Calzada de Calatrava,2018,47.9,13,27.1,2.3,34.5,3697,96.9
13027,Calzada de Calatrava,2017,47.3,13.3,26.6,2.3,35.2,3769,96.9
13027,Calzada de Calatrava,2016,46.9,13.7,26.1,2.4,33.1,3838,96.4
13027,Calzada de Calatrava,2015,46.3,13.7,25.7,2.4,33.6,3998,96.1
13028,Campo de Criptana,2022,44.4,16.7,21.3,2.6,25.2,12925,91.3
13028,Campo de Criptana,2021,44,16.9,20.8,2.7,24.8,13052,91.1
13028,Campo de Criptana,2020,43.7,17.1,20.4,2.7,24.1,13183,91.2
13028,Campo de Criptana,2019,43.5,17.2,20.5,2.7,24.1,13243,91.3
13028,Campo de Criptana,2018,43.2,17.4,20.5,2.7,23.9,13311,91.3
13028,Campo de Criptana,2017,42.7,17.7,20.2,2.7,23.5,13501,91
13028,Campo de Criptana,2016,42.5,17.8,20.2,2.8,23.2,13615,90.9
13028,Campo de Criptana,2015,42,18,19.7,2.8,22.8,13782,90
13029,Cañada de Calatrava,2022,54.3,7,33,2.1,36.2,100,94
13029,Cañada de Calatrava,2021,52.8,6.7,30.8,2.3,32.6,104,94.2
13029,Cañada de Calatrava,2020,51.3,8.6,28.6,2.4,29.6,105,94.3
13029,Cañada de Calatrava,2019,NA,NA,NA,NA,NA,NA,NA
13029,Cañada de Calatrava,2018,52.3,7.8,33.3,2.5,31.7,128,93.1
13029,Cañada de Calatrava,2017,NA,NA,NA,NA,NA,NA,NA
13029,Cañada de Calatrava,2016,52.8,8.7,35,2.3,29.5,129,92.2
13029,Cañada de Calatrava,2015,NA,NA,NA,NA,NA,NA,NA
13030,Caracuel de Calatrava,2022,49.2,11.8,26.4,2.2,43.9,144,93.1
